id,heat_deviation,speed_deviation,assembly_line_num,days_since_last_service,sensor_back,sensor_front,operator
42588,-0.383331652,-0.521449779,assembly_1,100,0.601182874,1.242212788,operator3
42589,0.086865503,2.507070719,assembly_0,100,-2.405397879,-2.465102736,operator2
42590,-0.046377409,-0.238123721,assembly_1,101,0.023742368,1.345940691,operator2
42591,-0.546946118,-1.387614861,assembly_0,100,0.259647746,1.059569887,operator2
42592,1.007679757,-2.928320362,assembly_0,99,1.163568098,-0.201529765,operator1
42593,-1.152911751,1.329819761,assembly_3,101,0.369822747,2.96893789,operator3
42594,-2.398186191,1.825936565,assembly_5,103,1.144430164,5.863673258,operator2
42595,-2.016911139,0.610328186,assembly_0,101,-1.070564941,1.916291843,operator2
42596,-1.060309322,0.427751423,assembly_3,101,1.101169344,3.056701877,operator1
42597,-0.300551941,0.979931141,assembly_1,102,-0.818510393,0.762599904,operator2
42598,1.865273616,0.632908462,assembly_0,99,-0.987258255,-3.312277906,operator3
42599,-2.438467035,-3.019388278,assembly_0,99,-0.091893487,1.566921699,operator2
42600,-0.825857174,-0.841361127,assembly_1,100,0.435888232,1.379029458,operator3
42601,0.015976147,-0.004749507,assembly_1,100,-0.049533656,0.479890346,operator5
42602,-1.98460857,-1.058026312,assembly_3,101,1.863132301,4.977728927,operator3
42603,-3.039861133,0.158795928,assembly_1,98,-0.69646727,1.533878603,operator3
42604,-0.438508317,-1.15303031,assembly_0,100,0.115680141,1.088531426,operator3
42605,-2.062296831,-1.020855046,assembly_3,102,1.649526436,5.287967508,operator2
42606,-0.499257372,2.308797612,assembly_1,102,-1.696165922,0.386737648,operator2
42607,-0.671607616,-4.160348501,assembly_1,97,1.038273968,0.068658346,operator2
42608,-2.107527409,-1.755015423,assembly_3,99,2.143427131,4.283895619,operator2
42609,-0.840181303,-0.907984497,assembly_0,101,-1.020555909,0.334501096,operator2
42610,-0.437641476,0.145093536,assembly_0,101,-0.395267055,0.938664155,operator3
42611,-1.162937738,-0.467695447,assembly_1,99,0.552805859,1.645447847,operator2
42612,-2.564109117,-1.408805446,assembly_0,100,-0.230642756,2.881455804,operator3
42613,-0.330256811,1.669651476,assembly_0,98,-2.104021227,-2.914673326,operator3
42614,-2.331647396,2.022791179,assembly_4,100,0.497613115,3.701063329,operator4
42615,-0.736944675,2.388700149,assembly_2,101,-0.633212476,0.980682588,operator2
42616,-2.101587391,0.552671577,assembly_3,100,0.69756983,3.218197548,operator3
42617,1.804076225,-1.431650513,assembly_0,100,0.569528204,-1.096639126,operator2
42618,-0.685894802,0.311826494,assembly_1,99,0.148402392,0.443148213,operator3
42619,-3.593445906,1.834225335,assembly_3,101,-0.491222768,3.995979249,operator4
42620,1.278933277,-2.204178733,assembly_0,100,0.513316833,-0.416024788,operator3
42621,0.35790593,-0.443162252,assembly_0,102,-0.555563777,0.833952736,operator2
42622,-0.912971655,1.217983028,assembly_1,102,-1.170402986,1.647621542,operator3
42623,1.395754417,0.005581892,assembly_0,101,-0.306007186,-0.478257709,operator3
42624,-0.886833464,0.961002806,assembly_1,101,-0.549967675,1.074581436,operator3
42625,0.012289646,1.496524474,assembly_1,102,-0.664054473,1.032796172,operator3
42626,-1.278437943,1.519450094,assembly_3,103,0.224391372,3.722508904,operator2
42627,-2.479340708,1.026030831,assembly_1,101,-1.247179878,2.339520958,operator2
42628,-2.069573456,0.375290865,assembly_0,100,-0.997524052,1.342812332,operator3
42629,-1.182315903,0.85992203,assembly_1,98,-0.568565341,-0.710589464,operator4
42630,-1.13797306,0.958479063,assembly_0,102,-1.132118924,1.260839276,operator3
42631,-2.267794394,-0.276666979,assembly_3,99,1.564958096,3.407225222,operator2
42632,0.516972263,1.67026685,assembly_0,100,-1.928752251,-2.462700673,operator2
42633,-2.354302226,-2.119066838,assembly_0,99,-0.435588722,1.526982577,operator2
42634,0.45172572,0.297444259,assembly_0,99,-0.423132777,-1.286409392,operator2
42635,-2.112258627,-0.211646388,assembly_0,101,-0.738727688,2.505673091,operator3
42636,-2.432758645,-1.909877588,assembly_0,98,0.389087095,1.488991371,operator2
42637,-0.40924157,2.600028196,assembly_1,102,-1.452370186,0.655598341,operator2
42638,0.323012868,-0.35863832,assembly_1,101,0.568460724,1.244181834,operator2
42639,1.588280479,-1.582716805,assembly_0,100,0.011649318,-1.128757796,operator0
42640,-1.425073445,1.762793629,assembly_1,101,-1.066494057,0.976448282,operator2
42641,-1.043080499,1.792998028,assembly_2,101,-0.756815415,1.511751909,operator2
42642,-1.544914345,-2.853804048,assembly_1,100,-0.119862671,1.582811477,operator2
42643,0.949832056,-1.533279618,assembly_0,101,-0.313272535,-0.729153764,operator3
42644,-1.176071201,1.731585192,assembly_1,101,-1.065807416,0.926522698,operator2
42645,-2.642819893,0.07934411,assembly_3,100,1.111976312,4.517601186,operator3
42646,-0.124570755,-0.332104459,assembly_0,100,-0.149334573,0.188237361,operator2
42647,-0.960227142,1.033897306,assembly_0,102,-1.095249658,1.107503991,operator2
42648,-1.889847954,-1.885341413,assembly_0,99,0.419527029,2.073408592,operator3
42649,-0.236896637,-0.218742344,assembly_0,102,-0.781053553,0.858490499,operator2
42650,-0.357788091,1.240088469,assembly_0,100,-1.774778599,-1.342858963,operator2
42651,-0.496277936,0.73673491,assembly_0,101,-1.355656349,0.002956856,operator3
42652,-0.201408052,2.538402379,assembly_2,101,-1.054073652,0.262390364,operator2
42653,-1.493324254,-0.095157398,assembly_2,99,0.68660014,2.126817928,operator3
42654,0.156411083,1.234912185,assembly_1,99,-2.434806291,-2.982155724,operator4
42655,-1.560526697,0.791134494,assembly_1,101,-0.670441573,1.598138502,operator3
42656,-1.259920641,-2.295281666,assembly_1,100,-0.59508729,0.974660749,operator3
42657,-2.335762235,-0.170487272,assembly_2,100,0.587452905,3.095332237,operator3
42658,-1.020505196,0.761848478,assembly_2,100,0.026931518,1.552385512,operator2
42659,-1.997242746,-1.035406677,assembly_1,100,0.18832227,2.611659097,operator2
42660,-1.194560191,-0.241627634,assembly_0,102,-1.424171677,0.955071473,operator2
42661,-2.261588708,2.852015992,assembly_3,101,-0.716991995,2.471286315,operator4
42662,-1.378482247,1.493201627,assembly_0,100,-1.450322544,0.281460692,operator3
42663,1.821399303,-1.98205421,assembly_0,100,0.371194846,-1.25700945,operator2
42664,0.880021194,-0.830200584,assembly_0,100,0.252933355,-0.100284075,operator2
42665,-1.688787697,1.018489773,assembly_2,102,-0.006125758,3.135993219,operator4
42666,0.185115163,0.789932666,assembly_0,101,-1.501913539,-1.077097123,operator3
42667,-1.99840843,-1.687422983,assembly_0,101,-0.86879993,2.066089424,operator4
42668,-0.990963596,-3.503546547,assembly_1,99,0.168802704,0.665654852,operator3
42669,-1.959540567,-0.898122549,assembly_2,100,1.261500992,4.027314547,operator3
42670,0.410299534,-1.246158681,assembly_1,101,-0.680012287,-0.328754449,operator2
42671,-1.934391608,-0.278451155,assembly_0,101,-0.606560227,2.500856894,operator3
42672,-0.104254789,0.341211323,assembly_1,100,0.134027699,0.924077457,operator2
42673,0.127611476,1.622013633,assembly_0,100,-1.789776659,-1.596427257,operator3
42674,-1.234684666,1.260116633,assembly_2,99,-0.072470539,1.074155567,operator2
42675,-1.883470608,3.260471567,assembly_4,102,-0.473154293,3.235262594,operator3
42676,0.341023594,0.742645836,assembly_0,102,-1.44188231,-0.44607717,operator1
42677,-2.152856561,-2.028622053,assembly_0,100,0.048419305,2.154268672,operator3
42678,-0.406274718,4.652219733,assembly_2,102,-1.835705548,0.550375157,operator5
42679,-1.720830129,2.020709216,assembly_3,102,-0.013322106,3.621693302,operator3
42680,-0.554299826,2.248799218,assembly_1,101,-1.206930608,0.427949318,operator2
42681,-0.47091926,-1.148723189,assembly_0,100,0.247259793,0.739180061,operator3
42682,0.712248337,0.471067085,assembly_0,99,-0.44477468,-1.429080661,operator4
42683,-1.180105404,-1.449606208,assembly_0,100,0.444035757,1.808997368,operator2
42684,0.367327224,0.933758236,assembly_1,100,-0.25778476,-0.129380028,operator4
42685,0.249634001,-3.60738317,assembly_0,98,1.271547342,-0.085740349,operator3
42686,-0.296660035,-2.049523495,assembly_0,99,0.130001563,0.117814522,operator3
42687,1.294978715,0.497247056,assembly_0,101,-1.158589564,-1.428389297,operator4
42688,0.250961942,-2.698307843,assembly_0,99,0.549350684,-0.085662265,operator2
42689,-0.64722833,-1.040896211,assembly_0,101,0.333688012,1.786656367,operator3
42690,-1.679148367,1.167665618,assembly_2,101,-0.3650902,2.183029991,operator2
42691,-2.215594434,1.781477113,assembly_3,101,0.085902409,3.509945371,operator2
42692,-2.653872683,1.495272111,assembly_3,101,0.308135757,4.402911493,operator2
42693,-0.20459914,1.894814729,assembly_0,99,-1.279568695,-1.269107425,operator2
42694,-1.179098206,2.036242502,assembly_3,100,-0.106315806,1.302912658,operator4
42695,-0.965728321,-2.316224757,assembly_0,99,0.037717256,0.517321516,operator3
42696,1.292769141,-1.53138946,assembly_0,100,0.228000716,-0.840701525,operator2
42697,-0.590461816,-2.354199183,assembly_1,101,-0.57925773,0.584220555,operator2
42698,1.243065714,-0.432175811,assembly_1,100,0.717085363,0.121871446,operator2
42699,0.040297207,0.668582174,assembly_0,103,-1.270724207,0.581586689,operator3
42700,-0.33150858,-1.85801054,assembly_0,100,-0.348616401,0.448604015,operator3
42701,-1.923804625,-0.514462253,assembly_0,100,-1.180338757,1.04669218,operator3
42702,-1.120794987,0.146666183,assembly_0,102,-1.240463607,1.228848945,operator2
42703,-1.35460511,1.00100633,assembly_1,102,-0.469684414,2.264252053,operator2
42704,0.954775735,-1.240291776,assembly_1,101,1.182310729,1.271057633,operator2
42705,-0.978059789,-0.58360103,assembly_1,100,0.140641701,1.343035874,operator3
42706,-2.89986552,0.646926532,assembly_1,101,-0.937590329,3.071977678,operator2
42707,-0.43687908,-1.351246992,assembly_0,99,-0.193155742,0.044625297,operator3
42708,-1.168001548,0.371659599,assembly_1,100,0.017031409,1.272430689,operator2
42709,-2.385230713,-4.040437407,assembly_1,99,0.110601237,1.977682864,operator3
42710,-0.931400005,-0.072235133,assembly_2,100,0.752928427,1.810254349,operator3
42711,-2.380915341,0.101764885,assembly_4,100,1.916422752,5.250123124,operator2
42712,-0.855525551,-1.488895943,assembly_0,100,-0.027828145,0.843054424,operator2
42713,-0.793384178,-2.78959723,assembly_1,100,-0.260992109,0.723095442,operator3
42714,-0.985074711,0.987850248,assembly_1,100,-0.374450317,0.654196744,operator3
42715,0.638740966,0.266550844,assembly_0,99,-1.280215672,-2.586069007,operator3
42716,-2.466813859,0.029062903,assembly_0,101,-1.106682555,2.316363248,operator1
42717,-2.232681771,0.491772778,assembly_3,100,0.883446467,3.747338654,operator3
42718,-0.254062238,-0.856095247,assembly_1,98,0.690933461,0.217668552,operator4
42719,0.329404482,-1.791176147,assembly_0,99,0.476538153,0.069529261,operator3
42720,-1.142603159,-0.085366,assembly_2,101,0.927835717,2.987684903,operator3
42721,1.600119336,-1.63869769,assembly_0,101,0.761324189,0.04668851,operator3
42722,-0.362505952,-0.481482084,assembly_1,102,0.399463543,2.324305239,operator2
42723,-1.826974845,-2.036950033,assembly_1,100,-0.818674786,1.18736644,operator3
42724,0.406176513,-1.85826773,assembly_1,101,1.229321547,1.727306061,operator2
42725,-0.724577584,1.457930637,assembly_1,100,-0.472653584,0.523067121,operator2
42726,-0.441415913,-0.606270125,assembly_1,100,0.274791904,1.157284189,operator3
42727,0.126001068,-2.37381866,assembly_1,101,-0.356326278,0.10168184,operator3
42728,-1.040178873,0.665295212,assembly_2,101,0.585428669,2.623879007,operator2
42729,-1.615603965,1.819884889,assembly_4,101,0.554771942,3.456787839,operator2
42730,0.40247371,-3.632543204,assembly_1,99,0.866900263,0.149206081,operator3
42731,-1.814477547,0.072557945,assembly_0,103,-1.788663914,1.803509249,operator2
42732,-0.7139392,0.623752754,assembly_1,102,-0.646089223,1.685989131,operator2
42733,-0.506746242,0.216836966,assembly_0,102,-0.479973963,1.452375019,operator3
42734,0.366528697,1.05167008,assembly_1,101,-0.483219092,0.0806203,operator3
42735,1.048099638,0.027465858,assembly_0,101,-0.570040652,-0.699545314,operator2
42736,-1.25057311,-0.151162318,assembly_3,102,1.595991313,5.050151922,operator2
42737,-2.565619805,-0.206527087,assembly_4,100,1.976170821,4.957824252,operator1
42738,-1.986649994,-0.528203585,assembly_2,99,0.848875377,2.381799622,operator2
42739,-0.728913324,-0.773693532,assembly_1,100,0.903106706,2.088994581,operator2
42740,-0.525114272,-3.492580909,assembly_2,99,-0.187730225,-0.174456587,operator2
42741,1.368771073,-1.335310571,assembly_0,101,-0.181398158,-0.684040358,operator3
42742,-1.411893219,0.896482129,assembly_0,102,-1.673065303,1.135935141,operator3
42743,-1.573355375,0.632829387,assembly_0,102,-1.184119772,1.696329525,operator2
42744,0.033939963,1.410945728,assembly_1,101,-0.907853818,-0.309618637,operator4
42745,-2.903006565,-0.321568755,assembly_1,100,-0.145433096,3.393752965,operator3
42746,-2.686537809,0.87366431,assembly_0,102,-2.02067369,2.276411416,operator2
42747,0.656230512,-2.72218579,assembly_1,100,-0.209160951,-0.749459299,operator2
42748,-0.627162706,-0.159421384,assembly_2,101,1.12462029,3.228382015,operator2
42749,-0.368550167,0.978953123,assembly_1,101,-0.164215144,1.176505071,operator2
42750,1.600308665,4.696193915,assembly_0,102,-3.109621656,-3.032596045,operator3
42751,-0.094701077,-1.718772724,assembly_0,101,0.876657818,1.812785496,operator3
42752,-1.169959137,1.234967424,assembly_1,101,-0.585799667,1.321673611,operator3
42753,-0.369820182,-3.675340816,assembly_0,99,1.210973899,1.120345849,operator3
42754,-1.654998862,0.121618183,assembly_0,101,-1.246732864,1.091899421,operator2
42755,-1.932757607,0.05399834,assembly_3,102,1.291648149,5.220806422,operator1
42756,-0.154787369,-0.631954341,assembly_1,100,0.320281854,0.958645847,operator3
42757,-1.769220774,4.349552318,assembly_3,101,-1.228899876,1.613259564,operator2
42758,0.600325526,-2.324617133,assembly_0,98,1.221806241,-0.191902069,operator4
42759,-2.253970898,0.250481748,assembly_1,102,-0.524259,3.439458011,operator2
42760,-0.782392685,0.998825376,assembly_1,102,-0.61033634,1.636645945,operator2
42761,-0.070473221,1.738363654,assembly_0,101,-1.438853201,-0.731820177,operator3
42762,-1.363404643,0.958682804,assembly_2,101,0.324573112,3.095129731,operator2
42763,-1.99960568,0.760618123,assembly_0,101,-1.405961277,1.606570156,operator2
42764,-0.960526694,-0.100995954,assembly_0,102,-1.416528383,0.875744762,operator3
42765,-0.666296067,0.632044507,assembly_0,101,-1.265755934,0.28907908,operator2
42766,-0.048004787,0.501249962,assembly_0,99,-0.564288302,-0.945885639,operator3
42767,-2.36244062,0.896938447,assembly_4,102,0.826900821,4.903313633,operator3
42768,1.486367369,-2.554950544,assembly_0,97,1.285081494,-1.526801962,operator2
42769,-1.123370773,-1.398843348,assembly_1,100,0.956857002,2.684980216,operator5
42770,0.211152974,2.608056324,assembly_2,103,-1.102588048,0.79757315,operator4
42771,-0.981343394,0.942743012,assembly_0,103,-1.613590158,1.387011353,operator4
42772,0.792275642,-4.26331783,assembly_0,99,1.551517047,0.244065714,operator3
42773,-0.262478539,-0.738726553,assembly_0,99,-0.191631509,-0.2109833,operator3
42774,-1.485560323,-0.181778579,assembly_1,98,0.440233105,1.16905031,operator1
42775,-2.576035675,-1.164615841,assembly_0,101,-1.200278018,2.443365689,operator4
42776,-0.876312532,0.237389489,assembly_0,101,-0.563327099,1.110119843,operator3
42777,-1.792849493,1.306731458,assembly_1,100,-0.574533856,1.240311341,operator2
42778,-0.681873819,-0.65193849,assembly_1,100,0.439320109,1.688338749,operator2
42779,-1.044172576,1.029585288,assembly_2,101,0.249095756,2.697742467,operator4
42780,0.434692734,1.607970932,assembly_0,102,-1.349504188,-0.204324585,operator2
42781,0.097359998,-1.251286851,assembly_0,100,0.363934569,0.766485425,operator2
42782,0.230906651,0.395096565,assembly_0,97,-1.197549575,-3.069029647,operator2
42783,-1.29161408,-0.1177598,assembly_2,100,0.839838943,2.61094616,operator2
42784,-0.212244123,0.953420769,assembly_1,101,-0.695168381,0.708772978,operator2
42785,-0.978135464,-0.784353576,assembly_0,98,0.058487018,-0.174916941,operator3
42786,-0.217566784,2.987118014,assembly_2,104,-1.425858834,1.90961492,operator2
42787,0.107939914,-0.703594298,assembly_0,98,-0.317353997,-1.736993463,operator2
42788,0.085273821,-1.538711097,assembly_0,100,-0.344621466,-0.447087714,operator3
42789,1.916010174,-1.293213968,assembly_0,97,1.169894238,-2.257325831,operator3
42790,0.102103173,-1.285801362,assembly_0,100,-0.168290274,-0.166332348,operator3
42791,-0.251212466,2.132800126,assembly_1,101,-1.28186293,-0.264741137,operator4
42792,-3.340679096,-2.14591188,assembly_1,100,-1.039824876,2.04437591,operator2
42793,-1.037286418,2.029795304,assembly_1,100,-0.870508402,0.539223198,operator2
42794,-1.160616453,-0.805370346,assembly_0,101,-0.35610638,2.001295928,operator3
42795,-0.953348606,2.407620842,assembly_1,103,-1.713751443,1.22807935,operator2
42796,-1.52721725,3.19958526,assembly_3,102,-0.879872024,2.644197588,operator2
42797,-0.276701477,2.512333052,assembly_0,102,-2.172517987,-0.537220617,operator4
42798,-0.515154987,-0.80212236,assembly_1,99,0.950953966,1.072049914,operator2
42799,-0.268597448,-1.782936263,assembly_0,99,0.000727709,-0.396881473,operator2
42800,-1.311038397,1.209102912,assembly_0,102,-1.597684444,1.303280825,operator4
42801,0.178539599,1.085178871,assembly_1,99,0.028254658,-0.204746444,operator4
42802,-0.682233329,0.87691174,assembly_2,101,-0.081320777,1.334114606,operator3
42803,2.583545156,2.486418313,assembly_0,99,-1.442183637,-4.51701662,operator3
42804,-1.705494557,-2.758189014,assembly_2,99,2.681686916,4.508732534,operator2
42805,-1.171926299,-0.734232034,assembly_0,98,0.28667397,0.29289779,operator2
42806,-1.844164936,-2.047691784,assembly_4,99,2.978384078,5.083955384,operator4
42807,-0.68789916,2.009208123,assembly_1,100,-1.136788411,0.076757139,operator2
42808,-1.914306047,1.399520497,assembly_0,102,-2.262783206,1.143848703,operator3
42809,-0.799214366,-4.310561672,assembly_1,98,0.753427712,0.322917885,operator2
42810,-0.944941231,-2.512548276,assembly_0,99,-0.015015405,0.398304174,operator3
42811,-1.333906162,-3.382086842,assembly_0,97,1.247157514,0.95143924,operator3
42812,-0.579503898,-1.415894536,assembly_1,99,1.361639937,1.938861833,operator2
42813,-1.191632535,1.764906906,assembly_3,100,0.003309091,1.948912851,operator4
42814,-1.596018547,-1.777905627,assembly_0,101,-0.682662523,1.682609256,operator2
42815,-1.368420567,0.95419989,assembly_1,101,-0.690611505,1.762201046,operator4
42816,-0.401653739,-0.352432231,assembly_0,102,-1.254192139,0.810526403,operator3
42817,-1.21888277,1.859585971,assembly_2,104,-1.059363624,3.207442545,operator3
42818,-3.00261074,-1.437639819,assembly_0,102,-1.459993986,2.610940159,operator2
42819,-1.036174655,2.714931364,assembly_2,101,-1.199712349,0.54399142,operator2
42820,-0.510559158,1.799043041,assembly_1,103,-0.861010758,1.7310147,operator3
42821,-1.296597154,0.949113193,assembly_0,101,-1.716912583,0.553703982,operator4
42822,-1.8835037,-0.804298985,assembly_1,101,-0.012266898,2.889924091,operator3
42823,-1.713977655,1.865441944,assembly_2,100,-0.417815852,1.947114217,operator4
42824,0.573311126,0.399184867,assembly_0,101,-0.38853581,-0.073780892,operator2
42825,-0.910656068,-1.299787509,assembly_0,100,-0.199261941,1.265386694,operator2
42826,-2.177726441,0.918418783,assembly_0,102,-2.36609573,1.428586929,operator3
42827,-1.901363765,-1.36567081,assembly_0,99,-0.172735123,1.385357918,operator2
42828,-0.750876968,1.015757414,assembly_0,103,-1.601515416,1.137238682,operator4
42829,-0.520767878,1.852854665,assembly_1,102,-1.268272998,0.974928737,operator2
42830,-2.039643945,-0.170929555,assembly_1,98,0.190027332,1.094345369,operator4
42831,-0.131669718,-0.009455847,assembly_1,100,0.072589331,0.491613143,operator2
42832,0.800898869,-1.053269792,assembly_0,101,-0.63087549,-0.42622617,operator4
42833,-1.554633002,-0.666957174,assembly_1,101,-1.59716888,0.854227333,operator3
42834,-1.7478133,-0.057040324,assembly_0,103,-2.112090015,1.399225204,operator3
42835,0.272478591,-1.67218023,assembly_1,101,1.058114302,1.554616966,operator3
42836,-1.105013301,1.492064558,assembly_2,101,-0.123267555,1.746077001,operator4
42837,0.074337514,1.506572351,assembly_1,100,-0.646945387,-0.203901727,operator2
42838,0.943005134,1.949367623,assembly_0,101,-1.920189169,-2.253606438,operator3
42839,-0.182721415,-0.001152366,assembly_0,100,-0.105964286,0.245999669,operator4
42840,-1.213676297,1.664557102,assembly_2,101,-0.438876369,1.489344854,operator3
42841,-2.631753685,0.927167055,assembly_3,100,0.536005082,3.815462117,operator3
42842,-2.156479231,-0.500779045,assembly_2,100,0.679724138,2.942226506,operator4
42843,0.844993358,-0.160088555,assembly_0,100,0.055568135,-0.12070596,operator2
42844,-1.997384293,2.606948554,assembly_3,101,-0.206147341,3.257667175,operator2
42845,-1.397032521,-0.65678243,assembly_0,101,-0.948705136,1.199566556,operator4
42846,0.242753638,0.474043813,assembly_0,101,-0.856536021,-0.367063543,operator2
42847,-1.194323608,-0.664257081,assembly_0,101,-0.104443961,2.238219082,operator2
42848,-0.12617842,-0.49379004,assembly_2,100,1.487034389,2.201038622,operator3
42849,-0.682320012,-3.245567362,assembly_1,100,-0.115646811,0.886755916,operator3
42850,-1.59542855,-1.594401677,assembly_3,100,2.269857767,4.399205852,operator3
42851,-1.388875487,2.899157785,assembly_1,101,-1.668823699,0.355264807,operator4
42852,0.198201472,2.423556854,assembly_2,104,-0.517939961,2.41468695,operator3
42853,-1.189946146,0.873942308,assembly_2,102,-0.239362885,2.516172743,operator3
42854,1.079160811,1.371339823,assembly_0,99,-1.897430031,-3.708739763,operator2
42855,-3.761734057,-0.382897723,assembly_1,99,-0.577549395,3.030029762,operator2
42856,-1.809174696,2.158470119,assembly_4,100,0.488577549,2.983090992,operator2
42857,-2.33813304,1.405052984,assembly_1,101,-1.455419874,1.725697328,operator3
42858,-1.343299042,1.515280191,assembly_2,102,-0.458999948,2.76022191,operator2
42859,-0.283712771,-0.629246197,assembly_0,102,-1.263625316,0.215747665,operator3
42860,-1.687138492,-1.21213202,assembly_0,100,-0.543830478,1.236357123,operator3
42861,-2.080718861,-0.83979483,assembly_0,100,-0.225757913,2.015259136,operator4
42862,-3.650376481,-0.994534219,assembly_0,102,-1.800207147,3.124487355,operator4
42863,-3.045769602,-0.944719977,assembly_0,101,-1.667017354,1.946691781,operator4
42864,1.358327709,-0.792461111,assembly_1,101,0.95625225,0.887060838,operator2
42865,0.8528823,-1.659908746,assembly_2,101,-1.123046864,-1.485927844,operator3
42866,-0.870941799,-1.391327518,assembly_0,99,0.425736075,1.0939786,operator2
42867,-2.165041161,-1.834241139,assembly_0,99,-0.675381091,1.204895086,operator2
42868,-1.241789067,-0.972486939,assembly_0,100,-0.156144608,1.657351719,operator2
42869,-0.43162568,-1.324373926,assembly_1,101,-1.274179525,-0.0790954,operator2
42870,1.889382764,0.204814499,assembly_0,100,0.091177662,-1.312594481,operator3
42871,-2.05784438,0.312214635,assembly_0,100,-1.126573895,1.033282819,operator3
42872,-0.931163994,-1.723147317,assembly_0,100,-0.291753556,1.067192977,operator2
42873,-2.437918139,-0.893859859,assembly_0,99,-0.557806364,1.287325994,operator2
42874,-1.961199696,2.023503682,assembly_4,101,0.492911752,3.858134496,operator3
42875,-2.761259319,-1.184184907,assembly_0,100,-0.293308635,2.486778532,operator2
42876,-1.3142061,-0.240914487,assembly_2,99,1.041539952,2.016212959,operator2
42877,-2.640483434,-1.359922102,assembly_0,100,-1.252861515,1.595790401,operator5
42878,-3.395770279,-1.810170173,assembly_0,101,-1.094501292,2.902288929,operator2
42879,-1.897979458,0.080080357,assembly_0,100,-1.380555195,0.87821753,operator2
42880,-0.134846547,-1.875856647,assembly_0,99,0.49594385,0.375494886,operator1
42881,-1.215860377,1.781307904,assembly_2,101,-0.522547688,1.631264837,operator2
42882,-0.412291975,2.703672743,assembly_2,104,-0.8846054,2.657172898,operator4
42883,-1.37564228,-0.280483314,assembly_0,101,-0.922330307,1.356158592,operator4
42884,-0.994736256,1.545978304,assembly_1,102,-0.824226813,2.119417288,operator2
42885,0.128173711,1.96696417,assembly_0,100,-1.456920547,-1.346291806,operator2
42886,-1.061800879,-0.282765267,assembly_0,100,-0.346835776,1.063362096,operator4
42887,0.307363233,-2.441302075,assembly_0,100,0.294680788,0.054363571,operator3
42888,-1.62735308,1.112540694,assembly_2,100,0.13312183,2.004125233,operator2
42889,-1.842740808,1.282789708,assembly_1,99,-0.610169159,0.60580605,operator3
42890,-1.942004652,-1.685484227,assembly_0,100,-0.65074213,1.517496058,operator3
42891,-0.9875762,-0.599697599,assembly_0,102,-0.527914573,1.804259001,operator4
42892,-0.048402462,-1.952906417,assembly_0,99,0.993743484,0.593106703,operator3
42893,-0.533372234,0.329516304,assembly_1,100,-0.148634865,0.971751498,operator4
42894,-1.164855427,0.679110065,assembly_3,102,0.924450576,3.922037244,operator3
42895,0.295078613,-2.859238538,assembly_0,100,0.548975467,0.669380512,operator2
42896,-1.348547821,2.234936675,assembly_2,102,-0.810711887,2.175080488,operator3
42897,-0.550976207,1.080351167,assembly_1,101,-0.566857517,1.302775129,operator2
42898,-0.42807549,-1.831358154,assembly_0,100,0.022784749,0.591911652,operator2
42899,-0.846396675,0.001498503,assembly_1,100,-0.218241152,1.16343926,operator2
42900,0.269674384,-0.267687691,assembly_1,101,0.27717405,1.004546839,operator3
42901,-1.964885552,-2.262301633,assembly_0,99,0.550491734,2.082255833,operator2
42902,1.044210171,0.412722768,assembly_1,101,0.110598826,-0.06937384,operator3
42903,-1.646939145,-1.753411703,assembly_0,99,0.040613337,1.259488347,operator2
42904,-0.751703419,1.753905052,assembly_1,99,-1.029710447,-0.921550945,operator2
42905,-3.42308052,-0.755293946,assembly_0,101,-0.949526846,3.008574283,operator4
42906,-0.415942149,0.108443092,assembly_0,99,-0.420376216,-0.488982645,operator3
42907,-2.218238393,2.897040201,assembly_4,102,-0.001989355,3.937135111,operator2
42908,0.758114281,-1.562753403,assembly_0,100,-0.068261572,-0.518594169,operator2
42909,-0.569812825,-0.219294568,assembly_1,101,-0.108285441,1.524068511,operator3
42910,0.478375158,-0.059682592,assembly_0,103,-0.776470757,0.830230813,operator3
42911,-1.752924534,-0.352452599,assembly_2,97,0.882016917,1.27727892,operator2
42912,-0.053311973,-1.994312295,assembly_0,98,0.718790962,-0.035270992,operator2
42913,-0.896222104,0.323995218,assembly_0,102,-1.198880224,0.901255858,operator3
42914,-1.333189818,-2.33107139,assembly_0,99,0.784809779,1.451018053,operator2
42915,-1.022936324,-1.357150971,assembly_1,98,0.853334196,0.892882669,operator2
42916,-1.538673836,-0.340790554,assembly_2,100,0.700820214,2.434491267,operator1
42917,-1.299298218,-0.615346281,assembly_2,101,1.32411872,3.686954706,operator3
42918,-0.152382601,-2.280863581,assembly_0,100,-0.02111926,0.291124248,operator4
42919,-1.314934125,0.051105926,assembly_0,101,-0.610084935,1.525647093,operator3
42920,0.741041544,-1.869717688,assembly_0,100,0.334965166,-0.369910836,operator3
42921,-2.304545918,4.014721262,assembly_5,103,-0.300311318,4.885369496,operator4
42922,-1.479673512,0.379162101,assembly_2,101,0.421425356,2.842393704,operator1
42923,-0.89625654,0.82796135,assembly_2,100,-0.068759857,1.429818309,operator4
42924,-0.101786216,-0.48078916,assembly_0,101,-0.19144175,0.900873551,operator2
42925,-1.358775255,2.638396994,assembly_1,102,-2.062059308,1.009118888,operator3
42926,-1.043191098,-1.775417276,assembly_0,100,0.486836633,1.889287281,operator1
